# 1D PNP Solver Results
# Debye length: 0.118939 nm
# Left electrode potential: 100 mV
# Right electrode potential: 0 mV
# Bulk potential: 50 mV
# Bulk concentration: 1000 mol/m^3
# Thermal voltage: 25.6926 mV
# Grid: non-uniform with stretching factor 3
#
# Surface charge density [uC/cm^2]:
#   Left electrode:  5.20231
#   Right electrode: -5.20231
# Capacitance [uF/cm^2]:
#   Left EDL:  104.046
#   Right EDL: 104.046
#   Total (series): 52.0231
#
# Columns:
# 1: x [nm]
# 2: x/lambda_D [-]
# 3: phi [mV]
# 4: phi_normalized = e*phi/(kB*T) [-]
# 5: c+ [mol/m^3]
# 6: c- [mol/m^3]
# 7: c+/c0 [-]
# 8: c-/c0 [-]
# 9: rho [C/m^3]
# 10: phi_GC [mV] (Gouy-Chapman analytical)
# 11: dx [nm] (grid spacing)
0.00000000e+00	0.00000000e+00	1.00000000e+02	3.89217445e+00	1.42831849e+02	7.00123964e+03	1.42831849e-01	7.00123964e+00	-6.61735754e+08	1.00000000e+02	2.59893079e-03
2.59893079e-03	2.18510102e-02	9.87474800e+01	3.84342419e+00	1.49967457e+02	6.66811333e+03	1.49967457e-01	6.66811333e+00	-6.28905469e+08	9.62927858e+01	2.60109198e-03
5.20218397e-03	4.37383618e-02	9.75329568e+01	3.79615283e+00	1.57226852e+02	6.36023675e+03	1.57226852e-01	6.36023675e+00	-5.98499470e+08	9.28407927e+01	2.60541774e-03
7.80976628e-03	6.56621114e-02	9.63546831e+01	3.75029236e+00	1.64605244e+02	6.07514060e+03	1.64605244e-01	6.07514060e+00	-5.70279967e+08	8.96122344e+01	2.60975025e-03
1.04216845e-02	8.76223157e-02	9.52110364e+01	3.70577963e+00	1.72097792e+02	5.81064980e+03	1.72097792e-01	5.81064980e+00	-5.44037563e+08	8.65809999e+01	2.61408950e-03
1.30379453e-02	1.09619031e-01	9.41005069e+01	3.66255589e+00	1.79699609e+02	5.56484238e+03	1.79699609e-01	5.56484238e+00	-5.19587289e+08	8.37253774e+01	2.61843552e-03
1.56585555e-02	1.31652316e-01	9.30216874e+01	3.62056635e+00	1.87405769e+02	5.33601503e+03	1.87405769e-01	5.33601503e+00	-4.96765274e+08	8.10271179e+01	2.62278830e-03
1.82835219e-02	1.53722225e-01	9.19732637e+01	3.57975987e+00	1.95211314e+02	5.12265390e+03	1.95211314e-01	5.12265390e+00	-4.75425934e+08	7.84707351e+01	2.62714786e-03
2.09128512e-02	1.75828817e-01	9.09540062e+01	3.54008859e+00	2.03111261e+02	4.92340993e+03	2.03111261e-01	4.92340993e+00	-4.55439584e+08	7.60429738e+01	2.63151421e-03
2.35465503e-02	1.97972148e-01	8.99627627e+01	3.50150766e+00	2.11100609e+02	4.73707776e+03	2.11100609e-01	4.73707776e+00	-4.36690409e+08	7.37324004e+01	2.63588735e-03
2.61846259e-02	2.20152276e-01	8.89984518e+01	3.46397500e+00	2.19174344e+02	4.56257782e+03	2.19174344e-01	4.56257782e+00	-4.19074727e+08	7.15290831e+01	2.64026730e-03
2.88270849e-02	2.42369258e-01	8.80600566e+01	3.42745102e+00	2.27327448e+02	4.39894086e+03	2.27327448e-01	4.39894086e+00	-4.02499505e+08	6.94243392e+01	2.64465406e-03
3.14739340e-02	2.64623151e-01	8.71466199e+01	3.39189847e+00	2.35554905e+02	4.24529474e+03	2.35554905e-01	4.24529474e+00	-3.86881080e+08	6.74105336e+01	2.64904765e-03
3.41251802e-02	2.86914013e-01	8.62572392e+01	3.35728222e+00	2.43851706e+02	4.10085299e+03	2.43851706e-01	4.10085299e+00	-3.72144050e+08	6.54809158e+01	2.65344806e-03
3.67808302e-02	3.09241901e-01	8.53910621e+01	3.32356910e+00	2.52212857e+02	3.96490493e+03	2.52212857e-01	3.96490493e+00	-3.58220327e+08	6.36294883e+01	2.65785532e-03
3.94408908e-02	3.31606872e-01	8.45472830e+01	3.29072775e+00	2.60633383e+02	3.83680704e+03	2.60633383e-01	3.83680704e+00	-3.45048303e+08	6.18508976e+01	2.66226943e-03
4.21053690e-02	3.54008985e-01	8.37251389e+01	3.25872847e+00	2.69108337e+02	3.71597555e+03	2.69108337e-01	3.71597555e+00	-3.32572128e+08	6.01403449e+01	2.66669039e-03
4.47742716e-02	3.76448296e-01	8.29239070e+01	3.22754312e+00	2.77632802e+02	3.60187987e+03	2.77632802e-01	3.60187987e+00	-3.20741082e+08	5.84935114e+01	2.67111823e-03
4.74476055e-02	3.98924865e-01	8.21429008e+01	3.19714500e+00	2.86201900e+02	3.49403690e+03	2.86201900e-01	3.49403690e+00	-3.09509025e+08	5.69064957e+01	2.67555294e-03
5.01253775e-02	4.21438748e-01	8.13814685e+01	3.16750872e+00	2.94810796e+02	3.39200604e+03	2.94810796e-01	3.39200604e+00	-2.98833911e+08	5.53757614e+01	2.67999454e-03
5.28075946e-02	4.43990003e-01	8.06389897e+01	3.13861015e+00	3.03454703e+02	3.29538474e+03	3.03454703e-01	3.29538474e+00	-2.88677364e+08	5.38980924e+01	2.68444303e-03
5.54942636e-02	4.66578690e-01	7.99148738e+01	3.11042630e+00	3.12128888e+02	3.20380470e+03	3.12128888e-01	3.20380470e+00	-2.79004301e+08	5.24705547e+01	2.68889843e-03
5.81853914e-02	4.89204864e-01	7.92085577e+01	3.08293524e+00	3.20828676e+02	3.11692837e+03	3.20828676e-01	3.11692837e+00	-2.69782607e+08	5.10904640e+01	2.69336074e-03
